State,District Name,Market Name,Commodity,Date,TempMax,TempMin,Humidity,Precipitation,Windspeed,SolarRadiation,Crop stage growth,Soil Moisture,Soil type,Soil ph,N,P,K,Water Requirement,Crop Yield
Kerala,Kannur,Kannur,Banana - Green,03-04-2022,32.7,25.6,74.9,0.7,19.4,306,Vegetative stage,96.025,loamy to humid,5.98389318,102,73,54,10.2,8.893756294
Kerala,Kannur,Kannur,Banana - Green,04-04-2022,33.7,22,75,1,20.2,314.3,Vegetative stage,96.15,loamy to humid,5.98389318,86,79,45,9.7,8.526109661
Kerala,Kannur,Kannur,Banana - Green,05-04-2022,31.2,24.7,77.5,3.2,18,298.5,Vegetative stage,94.325,loamy to humid,5.98389318,117,86,53,0.7,11.44803854
Kerala,Kannur,Kannur,Banana - Green,06-04-2022,32,25,76.5,2,18.4,305.7,Vegetative stage,97.2,loamy to humid,5.98389318,111,79,53,9.5,9.795652174
Kerala,Kannur,Kannur,Banana - Green,07-04-2022,32.9,25.2,77.5,0.3,20.5,318.1,Vegetative stage,100.05,loamy to humid,5.98389318,95,74,50,11,8.076658477
Kerala,Kannur,Kannur,Banana - Green,08-04-2022,31,24,80.1,4.1,18,255.8,Vegetative stage,98.175,loamy to humid,5.98389318,91,75,55,10.5,7.151612903
Kerala,Kannur,Kannur,Banana - Green,09-04-2022,32,23.2,80.3,3.8,18,273.7,Vegetative stage,97.05,loamy to humid,5.98389318,93,83,46,1.5,8.294478528
Kerala,Kannur,Kannur,Banana - Green,10-04-2022,32.1,23.9,79.7,29.5,16.9,244,Vegetative stage,102.925,loamy to humid,5.98389318,92,85,51,5.62,8.725974026
Kerala,Kannur,Kannur,Banana - Green,11-04-2022,32,24.4,77.5,0.8,19.8,280.5,Vegetative stage,107.4,loamy to humid,5.98389318,104,80,54,7.12,8.860409146
Kerala,Kannur,Kannur,Banana - Green,12-04-2022,31.6,24.4,78.1,4.5,18,225.8,Vegetative stage,104,loamy to humid,5.98389318,103,72,51,6.62,10.77995301
Kerala,Kannur,Kannur,Banana - Green,13-04-2022,31,24.7,77.2,2.9,13.7,151.7,Vegetative stage,108.95,loamy to humid,5.98389318,92,75,45,0.3,9.209677419
Kerala,Kannur,Kannur,Banana - Green,14-04-2022,31,24.5,82.5,4.6,11.9,82.8,Vegetative stage,128.475,loamy to humid,5.98389318,93,85,49,6.62,6.580926181
Kerala,Kannur,Kannur,Banana - Green,15-04-2022,32.4,24.9,73.2,0.7,15.8,309.2,Vegetative stage,122.575,loamy to humid,5.98389318,120,87,52,8.12,7.774358974
Kerala,Kannur,Kannur,Banana - Green,16-04-2022,32.1,26.2,74.5,3.6,15.5,293.7,Vegetative stage,107.875,loamy to humid,5.98389318,108,72,46,7.62,7.264224474
Kerala,Kannur,Kannur,Banana - Green,17-04-2022,32,25,73.3,3.3,15.5,286.5,Vegetative stage,114.25,loamy to humid,5.98389318,105,88,54,0.5,8.131082842
Kerala,Kannur,Kannur,Banana - Green,18-04-2022,32,24.4,74.7,6.8,17.6,292.2,Vegetative stage,127.075,loamy to humid,5.98389318,98,79,50,7.7,8.694939585
Kerala,Kannur,Kannur,Banana - Green,19-04-2022,30.2,25.4,76.1,4.4,21.6,274,Vegetative stage,128.525,loamy to humid,5.98389318,111,88,55,9.2,8.598274209
Kerala,Kannur,Kannur,Banana - Green,20-04-2022,33,26.4,73.9,0,15.8,313.7,Vegetative stage,113.1,loamy to humid,5.98389318,97,74,45,8.7,8.893756294
Kerala,Kannur,Kannur,Banana - Green,21-04-2022,33.5,27,76.2,0.1,20.2,312.8,Vegetative stage,113.375,loamy to humid,5.98389318,95,82,48,0.8,8.526109661
Kerala,Kannur,Kannur,Banana - Green,22-04-2022,32,26.3,76.2,3,18.7,294.4,Vegetative stage,125.175,loamy to humid,5.98389318,89,91,55,8.6,11.44803854
Kerala,Kannur,Kannur,Banana - Green,23-04-2022,31.2,25,78.9,2.9,19.1,210,Vegetative stage,124.65,loamy to humid,5.98389318,89,85,55,10.1,9.795652174
Kerala,Kannur,Kannur,Banana - Green,24-04-2022,32.4,25,74.7,0.1,16.2,254,Vegetative stage,114.875,loamy to humid,5.98389318,118,88,51,9.6,8.076658477
Kerala,Kannur,Kannur,Banana - Green,25-04-2022,32.9,27.2,77.6,3.1,18.7,265.3,Vegetative stage,117.075,loamy to humid,5.98389318,101,92,45,2.1,7.151612903
Kerala,Kannur,Kannur,Banana - Green,26-04-2022,33.1,27.2,75.1,0.1,18.7,310.9,Vegetative stage,124.95,loamy to humid,5.98389318,99,92,47,4.6,8.294478528
Kerala,Kannur,Kannur,Banana - Green,27-04-2022,33,27.2,74.9,0,19.4,313.8,Vegetative stage,123.075,loamy to humid,5.98389318,82,77,46,6.1,8.725974026
Kerala,Kannur,Kannur,Banana - Green,28-04-2022,33.1,26.7,75.3,1.1,16.9,274,Vegetative stage,113.425,loamy to humid,5.98389318,90,86,55,5.6,8.860409146
Kerala,Kannur,Kannur,Banana - Green,29-04-2022,33,26.2,76.2,3.3,21.6,299.1,Vegetative stage,115.2,loamy to humid,5.98389318,95,88,52,0.2,10.77995301
Kerala,Kannur,Kannur,Banana - Green,30-04-2022,32.5,26,77.1,5,23.8,268.9,Vegetative stage,112.85,loamy to humid,5.98389318,104,73,46,5.5,9.209677419
Kerala,Kannur,Kannur,Banana - Green,01-05-2022,32.1,26.4,79.5,6.6,23.8,263,Vegetative stage,122.55,loamy to humid,5.98389318,102,73,52,7,6.580926181
Kerala,Kannur,Kannur,Banana - Green,02-05-2022,33.4,27.3,77.4,0.9,23.8,264.2,Vegetative stage,114.7,loamy to humid,5.98389318,100,74,52,6.5,7.774358974
Kerala,Kannur,Kannur,Banana - Green,03-05-2022,33.2,27.4,74.7,5,23.4,273.7,Vegetative stage,113.25,loamy to humid,5.98389318,94,89,48,0.3,7.264224474
Kerala,Kannur,Kannur,Banana - Green,04-05-2022,33,26.9,78,32.3,20.5,271,Vegetative stage,119.675,loamy to humid,5.98389318,99,70,46,6.5,8.131082842
Kerala,Kannur,Kannur,Banana - Green,05-05-2022,33.1,27,80.9,11.6,19.8,242.6,Vegetative stage,120.05,loamy to humid,5.98389318,112,87,48,8,8.694939585
Kerala,Kannur,Kannur,Banana - Green,06-05-2022,31.7,25.3,78.6,6.4,22.3,300.9,Vegetative stage,113.075,loamy to humid,5.98389318,117,82,45,7.5,8.598274209
Kerala,Kannur,Kannur,Banana - Green,07-05-2022,32.6,26.2,77.1,4.6,24.5,294.4,Vegetative stage,112.4,loamy to humid,5.98389318,96,86,51,0.5,8.893756294
Kerala,Kannur,Kannur,Banana - Green,08-05-2022,32.4,27.4,76.1,0.1,23.4,296,Vegetative stage,118.325,loamy to humid,5.98389318,113,85,45,7.5,8.526109661
Kerala,Kannur,Kannur,Banana - Green,09-05-2022,31.1,27,80.5,8.5,24.8,169,Vegetative stage,117.75,loamy to humid,5.98389318,105,93,46,9,11.44803854
Kerala,Kannur,Kannur,Banana - Green,10-05-2022,29,26,83.1,29.3,21.2,135.2,Vegetative stage,111.425,loamy to humid,5.98389318,85,89,51,8.5,9.795652174
Kerala,Kannur,Kannur,Banana - Green,11-05-2022,32,24,85.9,14.7,16.2,27.4,Vegetative stage,112.25,loamy to humid,5.98389318,108,94,47,0.8,8.076658477
Kerala,Kannur,Kannur,Banana - Green,12-05-2022,32,24,88.7,20.8,14.4,71,Vegetative stage,120.625,loamy to humid,5.98389318,92,81,52,3.65,7.151612903
Kerala,Kannur,Kannur,Banana - Green,13-05-2022,30.2,23.9,82.9,16.4,19.1,265.2,Vegetative stage,122.05,loamy to humid,5.98389318,110,71,54,5.15,8.294478528
Kerala,Kannur,Kannur,Banana - Green,14-05-2022,30,24.4,87,22.6,12.2,215.3,Vegetative stage,118.1,loamy to humid,5.98389318,82,75,55,4.65,8.725974026
Kerala,Kannur,Kannur,Banana - Green,15-05-2022,29,24,85.7,8.1,12.6,117,Vegetative stage,123.5,loamy to humid,5.98389318,117,81,53,0.1,8.860409146
Kerala,Kannur,Kannur,Banana - Green,16-05-2022,29,23.9,90.1,27.7,13.3,121.8,Vegetative stage,140,loamy to humid,5.98389318,91,94,46,4.65,10.77995301
Kerala,Kannur,Kannur,Banana - Green,17-05-2022,30.2,24.6,92.2,52.3,19.8,30.7,Vegetative stage,148.6,loamy to humid,5.98389318,105,95,50,6.15,9.209677419
Kerala,Kannur,Kannur,Banana - Green,18-05-2022,27,23.9,93.7,31.8,14.4,45.9,Vegetative stage,141.65,loamy to humid,5.98389318,108,92,53,5.65,6.580926181
Kerala,Kannur,Kannur,Banana - Green,19-05-2022,27,24.4,92.4,57.4,27.4,13,Vegetative stage,144.1,loamy to humid,5.98389318,86,76,54,0.2,7.774358974
Kerala,Kannur,Kannur,Banana - Green,20-05-2022,30,24.3,84,13.5,14,289.3,Vegetative stage,151.25,loamy to humid,5.98389318,80,77,49,5,7.264224474
Kerala,Kannur,Kannur,Banana - Green,21-05-2022,31,25.6,82.3,12.6,10.8,290,Vegetative stage,150.4,loamy to humid,5.98389318,93,94,53,6.5,8.131082842
Kerala,Kannur,Kannur,Banana - Green,22-05-2022,30,25.8,89.2,9.3,7.6,50.4,Vegetative stage,144.85,loamy to humid,5.98389318,90,92,55,6,8.694939585
Kerala,Kannur,Kannur,Banana - Green,23-05-2022,30,25,83.5,2,13,300.2,Vegetative stage,141.975,loamy to humid,5.98389318,108,89,53,0.3,8.598274209
Kerala,Kannur,Kannur,Banana - Green,24-05-2022,29.4,24.9,84.4,5.6,16.2,298.2,Vegetative stage,141.6,loamy to humid,5.98389318,108,88,55,5.15,8.893756294
Kerala,Kannur,Kannur,Banana - Green,25-05-2022,30.6,26,83.2,0.9,17.3,276.7,Vegetative stage,142.15,loamy to humid,5.98389318,105,77,52,6.95,8.526109661
Kerala,Kannur,Kannur,Banana - Green,26-05-2022,31,25.9,82,12.2,11.2,277.1,Vegetative stage,140.15,loamy to humid,5.98389318,118,88,52,6.15,11.44803854
Kerala,Kannur,Kannur,Banana - Green,27-05-2022,31.1,24.9,79.8,2.3,14.4,294.5,Vegetative stage,135.525,loamy to humid,5.98389318,101,87,54,0.3,9.795652174
Kerala,Kannur,Kannur,Banana - Green,28-05-2022,30.2,25.4,78,0.7,14.4,306.1,Vegetative stage,133.775,loamy to humid,5.98389318,95,75,50,17,8.076658477
Kerala,Kannur,Kannur,Banana - Green,29-05-2022,30,25.3,75.3,1.7,15.1,308.6,Vegetative stage,134.15,loamy to humid,5.98389318,106,85,53,18.5,7.151612903
Kerala,Kannur,Kannur,Banana - Green,30-05-2022,31,25.4,77.9,10.7,13.3,304.5,Vegetative stage,135.225,loamy to humid,5.98389318,86,95,49,18,8.294478528
Kerala,Kannur,Kannur,Banana - Green,31-05-2022,31,25.4,81.8,9.5,13.3,246,Vegetative stage,132.95,loamy to humid,5.98389318,83,79,55,9,8.725974026
Kerala,Kannur,Kannur,Banana - Green,01-06-2022,31,24,77.9,4.6,11.2,288.6,Vegetative stage,131.525,loamy to humid,5.98389318,85,95,47,18,8.860409146
Kerala,Kannur,Kannur,Banana - Green,02-06-2022,30.2,24.4,77.9,2.6,13.3,282,Vegetative stage,130.8,loamy to humid,5.98389318,109,79,45,19.5,10.77995301
Kerala,Kannur,Kannur,Banana - Green,03-06-2022,30.7,25.9,80.8,6.7,15.5,279,Vegetative stage,132.55,loamy to humid,5.98389318,100,76,45,19,9.209677419
Kerala,Kannur,Kannur,Banana - Green,04-06-2022,30.4,26.3,79.3,0.7,13.3,289.1,Vegetative stage,131.25,loamy to humid,5.98389318,117,86,48,10,6.580926181
Kerala,Kannur,Kannur,Banana - Green,05-06-2022,31,27.2,79.8,4.3,14.4,279.6,Vegetative stage,128.4,loamy to humid,5.98389318,114,94,53,19,7.774358974
Kerala,Kannur,Kannur,Banana - Green,06-06-2022,32,25.9,81.8,7.7,13,213,Vegetative stage,127.475,loamy to humid,5.98389318,110,78,50,20.5,7.264224474
Kerala,Kannur,Kannur,Banana - Green,07-06-2022,30,26,82.8,13,13.3,134.3,Vegetative stage,128.45,loamy to humid,5.98389318,94,70,48,20,8.131082842
Kerala,Kannur,Kannur,Banana - Green,08-06-2022,31.6,25.6,82.1,10.9,17.3,282.1,Vegetative stage,129.55,loamy to humid,5.98389318,80,71,47,11,8.694939585
Kerala,Kannur,Kannur,Banana - Green,09-06-2022,31.7,26,78.9,4.7,16.2,304.3,Vegetative stage,127.25,loamy to humid,5.98389318,114,79,51,20,8.598274209
Kerala,Kannur,Kannur,Banana - Green,10-06-2022,28.4,26,80.2,6.4,13,274.4,Vegetative stage,124.975,loamy to humid,5.98389318,88,78,45,21.5,8.893756294
Kerala,Kannur,Kannur,Banana - Green,11-06-2022,30.8,23.7,77,4.5,11.9,282.5,Vegetative stage,128.825,loamy to humid,5.98389318,112,73,48,21,8.526109661
Kerala,Kannur,Kannur,Banana - Green,12-06-2022,30,25.2,81.1,8,9.4,58.5,Vegetative stage,132.75,loamy to humid,5.98389318,117,76,47,12,11.44803854
Kerala,Kannur,Kannur,Banana - Green,13-06-2022,31.1,24.4,78.4,5.9,12.2,287.6,Vegetative stage,131.575,loamy to humid,5.98389318,111,87,48,15.5,9.795652174
Kerala,Kannur,Kannur,Banana - Green,14-06-2022,31.2,26,78.1,2.9,14.8,270.6,Vegetative stage,126.55,loamy to humid,5.98389318,89,83,47,17,8.076658477
Kerala,Kannur,Kannur,Banana - Green,15-06-2022,31,25.2,80.5,8.3,13.3,236.1,Vegetative stage,126.175,loamy to humid,5.98389318,93,91,47,16.5,7.151612903
Kerala,Kannur,Kannur,Banana - Green,16-06-2022,31,24.2,80.9,10.3,19.1,257.8,Vegetative stage,128.475,loamy to humid,5.98389318,92,81,52,7.5,8.294478528
Kerala,Kannur,Kannur,Banana - Green,17-06-2022,30.4,25.3,82.5,13,15.5,217.5,Vegetative stage,128.575,loamy to humid,5.98389318,105,74,45,16.5,8.725974026
Kerala,Kannur,Kannur,Banana - Green,18-06-2022,30.1,25,83.3,6.1,13.3,201.3,Shooting stage,125.325,loamy to humid,5.98389318,102,71,48,18,8.860409146
Kerala,Kannur,Kannur,Banana - Green,19-06-2022,31,25.3,81.9,10,15.5,264.9,Shooting stage,123.725,loamy to humid,5.98389318,94,91,51,17.5,10.77995301
Kerala,Kannur,Kannur,Banana - Green,20-06-2022,31,25.9,81,7.2,13.7,245.3,Shooting stage,124.9,loamy to humid,5.98389318,116,71,47,8.5,9.209677419
Kerala,Kannur,Kannur,Banana - Green,21-06-2022,32,25,84,21,11.9,150.1,Shooting stage,125.775,loamy to humid,5.98389318,117,79,49,17.5,6.580926181
Kerala,Kannur,Kannur,Banana - Green,22-06-2022,31,24.7,84.2,15,9.7,158.8,Shooting stage,123.125,loamy to humid,5.98389318,119,72,55,19,7.774358974
Kerala,Kannur,Kannur,Banana - Green,23-06-2022,31.2,25.9,82.6,12.5,13.3,227.3,Shooting stage,121.475,loamy to humid,5.98389318,99,73,53,18.5,7.264224474
Kerala,Kannur,Kannur,Banana - Green,24-06-2022,31.1,24.8,83.4,13.5,10.1,174.5,Shooting stage,122.35,loamy to humid,5.98389318,91,84,52,9.5,8.131082842
Kerala,Kannur,Kannur,Banana - Green,25-06-2022,31,24.9,86.6,25.3,12.6,66.4,Shooting stage,129.375,loamy to humid,5.98389318,80,90,47,18.5,8.694939585
Kerala,Kannur,Kannur,Banana - Green,26-06-2022,32,25.6,84,30.6,16.9,254.2,Shooting stage,129.25,loamy to humid,5.98389318,101,70,48,20,8.598274209
Kerala,Kannur,Kannur,Banana - Green,27-06-2022,31.3,26.3,81.2,29.8,17.3,271.6,Shooting stage,124,loamy to humid,5.98389318,108,89,53,19.5,8.893756294
Kerala,Kannur,Kannur,Banana - Green,28-06-2022,30,25,83.4,29.1,13.7,235.2,Shooting stage,123.125,loamy to humid,5.98389318,100,80,52,10.5,8.526109661
Kerala,Kannur,Kannur,Banana - Green,29-06-2022,31,24.4,90.9,28.9,17.3,26.3,Shooting stage,125.325,loamy to humid,5.98389318,109,91,53,13.5,11.44803854
Kerala,Kannur,Kannur,Banana - Green,30-06-2022,27,24,91.9,28.8,11.9,34.8,Shooting stage,124.55,loamy to humid,5.98389318,82,78,46,15,9.795652174
Kerala,Kannur,Kannur,Banana - Green,01-07-2022,31,24.9,89.7,21.3,24.1,105.3,Shooting stage,122,loamy to humid,5.98389318,106,70,55,14.5,8.076658477
Kerala,Kannur,Kannur,Banana - Green,02-07-2022,30.3,25,87.1,19.9,18.7,249,Shooting stage,122.725,loamy to humid,5.98389318,90,86,52,5.5,7.151612903
Kerala,Kannur,Kannur,Banana - Green,03-07-2022,29.3,23.4,86.7,30.7,19.1,36.5,Shooting stage,124.325,loamy to humid,5.98389318,83,95,50,14.5,8.294478528
Kerala,Kannur,Kannur,Banana - Green,04-07-2022,31.1,24,91.9,63.4,24.5,11.7,Shooting stage,125.275,loamy to humid,5.98389318,119,90,48,16,8.725974026
Kerala,Kannur,Kannur,Banana - Green,05-07-2022,29.4,23.9,92.4,71.7,29.2,14.2,Shooting stage,127.75,loamy to humid,5.98389318,107,72,45,15.5,8.860409146
Kerala,Kannur,Kannur,Banana - Green,06-07-2022,30,23.3,92.1,66.5,15.5,13.7,Shooting stage,129.15,loamy to humid,5.98389318,116,81,55,6.5,10.77995301
Kerala,Kannur,Kannur,Banana - Green,07-07-2022,30,23.7,91.6,30.3,17.3,18.1,Shooting stage,126.625,loamy to humid,5.98389318,101,75,50,15.5,9.209677419
Kerala,Kannur,Kannur,Banana - Green,08-07-2022,31.8,24.2,91.2,21.7,20.5,89,Shooting stage,124.375,loamy to humid,5.98389318,93,81,50,17,6.580926181
Kerala,Kannur,Kannur,Banana - Green,09-07-2022,30,24.2,92.3,64.6,21.6,12.5,Shooting stage,126.1,loamy to humid,5.98389318,95,75,45,16.5,7.774358974
Kerala,Kannur,Kannur,Banana - Green,10-07-2022,28,24.9,87.4,51.9,23.8,155.7,Shooting stage,127.325,loamy to humid,5.98389318,107,71,55,7.5,7.264224474
Kerala,Kannur,Kannur,Banana - Green,11-07-2022,29.6,23.9,88,53.8,22,207.8,Shooting stage,127.675,loamy to humid,5.98389318,83,94,47,16.5,8.131082842
Kerala,Kannur,Kannur,Banana - Green,12-07-2022,30,25.2,86.8,41.4,20.9,201,Shooting stage,125.325,loamy to humid,5.98389318,102,73,54,18,8.694939585
Kerala,Kannur,Kannur,Banana - Green,13-07-2022,30,24.5,85.8,51.2,25.2,209.1,Shooting stage,128.775,loamy to humid,5.98389318,86,79,45,17.5,8.598274209
Kerala,Kannur,Kannur,Banana - Green,14-07-2022,29,25.5,83.6,40,24.8,277.8,Shooting stage,134.8,loamy to humid,5.98389318,117,86,53,8.5,8.893756294
Kerala,Kannur,Kannur,Banana - Green,15-07-2022,30,24.9,82.1,36.2,20.5,241.4,Shooting stage,139.325,loamy to humid,5.98389318,111,79,53,11,8.526109661
Kerala,Kannur,Kannur,Banana - Green,16-07-2022,30.3,25.2,85.2,32.5,18.4,197.5,Shooting stage,135.375,loamy to humid,5.98389318,95,74,50,12.5,11.44803854
Kerala,Kannur,Kannur,Banana - Green,17-07-2022,30,24.2,85.7,19.5,14,219,Shooting stage,132.575,loamy to humid,5.98389318,91,75,55,12,9.795652174
Kerala,Kannur,Kannur,Banana - Green,18-07-2022,31,24.4,84.7,11.5,15.5,204.8,Shooting stage,134.325,loamy to humid,5.98389318,93,83,46,3,8.076658477
Kerala,Kannur,Kannur,Banana - Green,19-07-2022,30,23.4,85.6,6.1,18,269.3,Shooting stage,134.95,loamy to humid,5.98389318,92,85,51,12,7.151612903
Kerala,Kannur,Kannur,Banana - Green,20-07-2022,29.6,25,84.9,8.7,22.7,269.3,Shooting stage,131.775,loamy to humid,5.98389318,104,80,54,13.5,8.294478528
Kerala,Kannur,Kannur,Banana - Green,21-07-2022,29.8,25.3,81.7,1.7,24.1,271.2,Shooting stage,129,loamy to humid,5.98389318,103,72,51,13,8.725974026
Kerala,Kannur,Kannur,Banana - Green,22-07-2022,28,25.4,83.9,4,22.7,215.3,Shooting stage,129.125,loamy to humid,5.98389318,92,75,45,4,8.860409146
Kerala,Kannur,Kannur,Banana - Green,23-07-2022,29.2,25,83.8,4.2,16.6,255.8,Shooting stage,129.5,loamy to humid,5.98389318,93,85,49,13,10.77995301
Kerala,Kannur,Kannur,Banana - Green,24-07-2022,30.1,23.9,81.3,3.4,19.4,267.6,Shooting stage,127.7,loamy to humid,5.98389318,120,87,52,14.5,9.209677419
Kerala,Kannur,Kannur,Banana - Green,25-07-2022,31,25,79.3,0.2,20.9,282.5,Shooting stage,125.65,loamy to humid,5.98389318,108,72,46,14,6.580926181
Kerala,Kannur,Kannur,Banana - Green,26-07-2022,30.8,25,79.5,1.6,23.4,271.5,Shooting stage,125.35,loamy to humid,5.98389318,105,88,54,5,7.774358974
Kerala,Kannur,Kannur,Banana - Green,27-07-2022,31.1,24.8,82.1,9.1,22.3,256.3,Shooting stage,125.475,loamy to humid,5.98389318,98,79,50,14,7.264224474
Kerala,Kannur,Kannur,Banana - Green,28-07-2022,29.8,24,84,1.7,14.8,252.1,Shooting stage,125.825,loamy to humid,5.98389318,111,88,55,15.5,8.131082842
Kerala,Kannur,Kannur,Banana - Green,29-07-2022,30.6,24.9,84.5,4.3,13.7,248.5,Shooting stage,125.35,loamy to humid,5.98389318,97,74,45,15,8.694939585
Kerala,Kannur,Kannur,Banana - Green,30-07-2022,30.5,25.9,82.7,8.6,18.7,264.4,Shooting stage,125.025,loamy to humid,5.98389318,95,82,48,6,8.598274209
Kerala,Kannur,Kannur,Banana - Green,31-07-2022,30.6,24.9,86.3,18.9,19.4,228.3,Shooting stage,125.525,loamy to humid,5.98389318,89,91,55,13,8.893756294
Kerala,Kannur,Kannur,Banana - Green,01-08-2022,26,24.4,88.8,33.6,23.8,230.5,Shooting stage,129.625,loamy to humid,5.98389318,89,85,55,14.5,8.526109661
Kerala,Kannur,Kannur,Banana - Green,02-08-2022,27,23.5,92.6,53.8,22.7,117,Shooting stage,141.075,loamy to humid,5.98389318,118,88,51,14,11.44803854
Kerala,Kannur,Kannur,Banana - Green,03-08-2022,28,23.5,91.2,69,25.9,120.8,Shooting stage,152.15,loamy to humid,5.98389318,101,92,45,5,9.795652174
Kerala,Kannur,Kannur,Banana - Green,04-08-2022,28,24,91.9,80,31.3,132.8,Shooting stage,164.55,loamy to humid,5.98389318,99,92,47,14,8.076658477
Kerala,Kannur,Kannur,Banana - Green,05-08-2022,29.6,24.3,92,72.4,28.8,13.3,Shooting stage,159.4,loamy to humid,5.98389318,82,77,46,15.5,7.151612903
Kerala,Kannur,Kannur,Banana - Green,06-08-2022,29,24.3,88.6,45.1,17.6,61.7,Shooting stage,150.55,loamy to humid,5.98389318,90,86,55,15,8.294478528
Kerala,Kannur,Kannur,Banana - Green,07-08-2022,29.4,25,88.8,44.8,19.4,224.8,Shooting stage,148.325,loamy to humid,5.98389318,95,88,52,6,8.725974026
Kerala,Kannur,Kannur,Banana - Green,08-08-2022,29,25.5,86.7,60.4,25.9,231.4,Shooting stage,152.45,loamy to humid,5.98389318,104,73,46,15,8.860409146
Kerala,Kannur,Kannur,Banana - Green,09-08-2022,30,25.5,85.6,27.6,22.3,255.8,Shooting stage,151.025,loamy to humid,5.98389318,102,73,52,16.5,10.77995301
Kerala,Kannur,Kannur,Banana - Green,10-08-2022,30,25.5,84.1,21.8,19.1,287.5,Shooting stage,144.85,loamy to humid,5.98389318,100,74,52,16,9.209677419
Kerala,Kannur,Kannur,Banana - Green,11-08-2022,31,25.1,84.9,34.9,16.6,252.3,Shooting stage,140.7,loamy to humid,5.98389318,94,89,48,7,6.580926181
Kerala,Kannur,Kannur,Banana - Green,12-08-2022,31,25.9,82.6,17,15.8,294.6,Shooting stage,141.1,loamy to humid,5.98389318,99,70,46,16,7.774358974
Kerala,Kannur,Kannur,Banana - Green,13-08-2022,30,25.2,76.3,1.8,14.8,295.7,Shooting stage,139.475,loamy to humid,5.98389318,112,87,48,17.5,7.264224474
Kerala,Kannur,Kannur,Banana - Green,14-08-2022,31,23.7,77.2,0.3,16.6,238.6,Shooting stage,135.525,loamy to humid,5.98389318,117,82,45,17,8.131082842
Kerala,Kannur,Kannur,Banana - Green,15-08-2022,34,24.9,78.5,0.1,19.1,241.8,Shooting stage,132.975,loamy to humid,5.98389318,96,86,51,8,8.694939585
Kerala,Kannur,Kannur,Banana - Green,16-08-2022,31.1,25.2,79,0,23,293.6,Shooting stage,132.825,loamy to humid,5.98389318,113,85,45,11.5,8.598274209
Kerala,Kannur,Kannur,Banana - Green,17-08-2022,30,25,80.4,0.4,19.4,300.8,Shooting stage,131.7,loamy to humid,5.98389318,105,93,46,13,8.893756294
Kerala,Kannur,Kannur,Banana - Green,18-08-2022,31.6,24.8,79.8,0.7,24.1,297.4,Shooting stage,129.25,loamy to humid,5.98389318,85,89,51,12.5,8.526109661
Kerala,Kannur,Kannur,Banana - Green,19-08-2022,30.9,24,76.3,0.6,26.6,286.8,Shooting stage,127.75,loamy to humid,5.98389318,108,94,47,3.5,11.44803854
Kerala,Kannur,Kannur,Banana - Green,20-08-2022,31,25.9,78.6,0.7,20.5,252.8,Shooting stage,127.825,loamy to humid,5.98389318,92,81,52,12.5,9.795652174
Kerala,Kannur,Kannur,Banana - Green,21-08-2022,31,25.2,79.5,1.6,20.2,251.5,Shooting stage,127.15,loamy to humid,5.98389318,110,71,54,14,8.076658477
Kerala,Kannur,Kannur,Banana - Green,22-08-2022,28.3,23.2,84.2,15.6,18.7,291.1,Shooting stage,126.05,loamy to humid,5.98389318,82,75,55,13.5,7.151612903
Kerala,Kannur,Kannur,Banana - Green,23-08-2022,28.1,23.4,87.6,24.5,14.8,170.9,Shooting stage,126.7,loamy to humid,5.98389318,117,81,53,4.5,8.294478528
Kerala,Kannur,Kannur,Banana - Green,24-08-2022,28,24.4,90.7,35.8,12.2,52.8,Shooting stage,129.025,loamy to humid,5.98389318,91,94,46,13.5,8.725974026
Kerala,Kannur,Kannur,Banana - Green,25-08-2022,28.5,23.5,89.6,15.5,16.9,86.5,Shooting stage,127.3,loamy to humid,5.98389318,105,95,50,15,8.860409146
Kerala,Kannur,Kannur,Banana - Green,26-08-2022,29,24.9,86.8,3.7,22,198,Shooting stage,124.775,loamy to humid,5.98389318,108,92,53,14.5,10.77995301
Kerala,Kannur,Kannur,Banana - Green,27-08-2022,28,23.3,86.9,9.1,19.1,141.2,Shooting stage,124.95,loamy to humid,5.98389318,86,76,54,5.5,9.209677419
Kerala,Kannur,Kannur,Banana - Green,28-08-2022,29.5,24.4,84.3,2.3,22.7,277.3,Shooting stage,126.35,loamy to humid,5.98389318,80,77,49,14.5,6.580926181
Kerala,Kannur,Kannur,Banana - Green,29-08-2022,27.2,25,87.3,7.2,19.8,152.4,Shooting stage,125.2,loamy to humid,5.98389318,93,94,53,16,7.774358974
Kerala,Kannur,Kannur,Banana - Green,30-08-2022,30.1,24.2,86.2,12.8,20.9,265,Shooting stage,122.825,loamy to humid,5.98389318,90,92,55,15.5,7.264224474
Kerala,Kannur,Kannur,Banana - Green,31-08-2022,28.1,23.7,88.4,15.6,13.3,227.3,Shooting stage,125.25,loamy to humid,5.98389318,108,89,53,6.5,8.131082842
Kerala,Kannur,Kannur,Banana - Green,01-09-2022,28,23.8,89.9,35.7,14.4,214.5,Shooting stage,131.875,loamy to humid,5.98389318,108,88,55,9.5,8.694939585
Kerala,Kannur,Kannur,Banana - Green,02-09-2022,29,23.4,87.7,4.2,16.6,280.5,Shooting stage,133.45,loamy to humid,5.98389318,105,77,52,11,8.598274209
Kerala,Kannur,Kannur,Banana - Green,03-09-2022,29,24.4,84.4,0.6,16.2,298.2,Shooting stage,129,loamy to humid,5.98389318,118,88,52,10.5,8.893756294
