State,District Name,Market Name,Commodity,Date,TempMax,TempMin,Humidity,Precipitation,Windspeed,SolarRadiation,Crop stage growth,Soil Moisture,Soil type,Soil ph,N,P,K,Water Requirement,Crop Yield
Kerala,Kannur,Kannur,Banana - Green,2022-03-20,33.7,26.9,75.8,0.7,15.8,262.7,Establishment stage,136.05,loamy to humid,5.98389318,100,80,52,0.8,9.795652174
Kerala,Kannur,Kannur,Banana - Green,2022-03-21,33.2,26.3,74.2,0.5,20.5,289.3,Establishment stage,125.1,loamy to humid,5.98389318,109,91,53,8.5,8.076658477
Kerala,Kannur,Kannur,Banana - Green,2022-03-22,33.8,26.5,75.0,1.1,22.0,281.5,Establishment stage,94.525,loamy to humid,5.98389318,82,78,46,10.0,7.151612903
Kerala,Kannur,Kannur,Banana - Green,2022-03-23,32.8,27.2,79.0,4.6,19.8,265.8,Establishment stage,94.275,loamy to humid,5.98389318,106,70,55,9.5,8.294478528
Kerala,Kannur,Kannur,Banana - Green,2022-03-24,32.6,27.3,74.6,4.0,13.3,260.4,Establishment stage,93.225,loamy to humid,5.98389318,90,86,52,0.5,8.725974026
Kerala,Kannur,Kannur,Banana - Green,2022-03-25,32.2,26.9,76.0,1.5,14.0,286.5,Establishment stage,93.1,loamy to humid,5.98389318,83,95,50,6.7,8.860409146
Kerala,Kannur,Kannur,Banana - Green,2022-03-26,32.8,25.8,74.7,0.3,19.8,272.0,Vegetative stage,93.45,loamy to humid,5.98389318,119,90,48,8.2,10.77995301
Kerala,Kannur,Kannur,Banana - Green,2022-03-27,32.2,26.7,75.8,3.8,21.2,300.0,Vegetative stage,93.275,loamy to humid,5.98389318,107,72,45,7.7,9.209677419
Kerala,Kannur,Kannur,Banana - Green,2022-03-28,33.5,25.9,76.6,0.0,21.6,308.1,Vegetative stage,92.375,loamy to humid,5.98389318,116,81,55,0.5,6.580926181
Kerala,Kannur,Kannur,Banana - Green,2022-03-29,32.6,24.3,73.4,0.0,18.7,303.0,Vegetative stage,92.5,loamy to humid,5.98389318,101,75,50,7.7,7.774358974
Kerala,Kannur,Kannur,Banana - Green,2022-03-30,33.0,27.9,72.9,0.5,19.8,302.1,Vegetative stage,93.95,loamy to humid,5.98389318,93,81,50,9.2,7.264224474
Kerala,Kannur,Kannur,Banana - Green,2022-03-31,33.0,27.0,75.1,3.4,19.4,303.2,Vegetative stage,94.725,loamy to humid,5.98389318,95,75,45,8.7,8.131082842
Kerala,Kannur,Kannur,Banana - Green,2022-04-01,33.0,25.9,78.7,6.7,18.7,296.0,Vegetative stage,93.2,loamy to humid,5.98389318,107,71,55,0.8,8.694939585
Kerala,Kannur,Kannur,Banana - Green,2022-04-02,32.4,25.6,77.0,3.6,17.3,290.7,Vegetative stage,94.05,loamy to humid,5.98389318,83,94,47,8.7,8.598274209
Kerala,Kannur,Kannur,Banana - Green,2022-04-03,32.7,25.6,74.9,0.7,19.4,306.0,Vegetative stage,96.025,loamy to humid,5.98389318,102,73,54,10.2,8.893756294
Kerala,Kannur,Kannur,Banana - Green,2022-04-04,33.7,22.0,75.0,1.0,20.2,314.3,Vegetative stage,96.15,loamy to humid,5.98389318,86,79,45,9.7,8.526109661
Kerala,Kannur,Kannur,Banana - Green,2022-04-05,31.2,24.7,77.5,3.2,18.0,298.5,Vegetative stage,94.325,loamy to humid,5.98389318,117,86,53,0.7,11.44803854
Kerala,Kannur,Kannur,Banana - Green,2022-04-06,32.0,25.0,76.5,2.0,18.4,305.7,Vegetative stage,97.2,loamy to humid,5.98389318,111,79,53,9.5,9.795652174
Kerala,Kannur,Kannur,Banana - Green,2022-04-07,32.9,25.2,77.5,0.3,20.5,318.1,Vegetative stage,100.05,loamy to humid,5.98389318,95,74,50,11.0,8.076658477
Kerala,Kannur,Kannur,Banana - Green,2022-04-08,31.0,24.0,80.1,4.1,18.0,255.8,Vegetative stage,98.175,loamy to humid,5.98389318,91,75,55,10.5,7.151612903
Kerala,Kannur,Kannur,Banana - Green,2022-04-09,32.0,23.2,80.3,3.8,18.0,273.7,Vegetative stage,97.05,loamy to humid,5.98389318,93,83,46,1.5,8.294478528
Kerala,Kannur,Kannur,Banana - Green,2022-04-10,32.1,23.9,79.7,29.5,16.9,244.0,Vegetative stage,102.925,loamy to humid,5.98389318,92,85,51,5.62,8.725974026
Kerala,Kannur,Kannur,Banana - Green,2022-04-11,32.0,24.4,77.5,0.8,19.8,280.5,Vegetative stage,107.4,loamy to humid,5.98389318,104,80,54,7.12,8.860409146
Kerala,Kannur,Kannur,Banana - Green,2022-04-12,31.6,24.4,78.1,4.5,18.0,225.8,Vegetative stage,104.0,loamy to humid,5.98389318,103,72,51,6.62,10.77995301
Kerala,Kannur,Kannur,Banana - Green,2022-04-13,31.0,24.7,77.2,2.9,13.7,151.7,Vegetative stage,108.95,loamy to humid,5.98389318,92,75,45,0.3,9.209677419
Kerala,Kannur,Kannur,Banana - Green,2022-04-14,31.0,24.5,82.5,4.6,11.9,82.8,Vegetative stage,128.475,loamy to humid,5.98389318,93,85,49,6.62,6.580926181
Kerala,Kannur,Kannur,Banana - Green,2022-04-15,32.4,24.9,73.2,0.7,15.8,309.2,Vegetative stage,122.575,loamy to humid,5.98389318,120,87,52,8.12,7.774358974
Kerala,Kannur,Kannur,Banana - Green,2022-04-16,32.1,26.2,74.5,3.6,15.5,293.7,Vegetative stage,107.875,loamy to humid,5.98389318,108,72,46,7.62,7.264224474
Kerala,Kannur,Kannur,Banana - Green,2022-04-17,32.0,25.0,73.3,3.3,15.5,286.5,Vegetative stage,114.25,loamy to humid,5.98389318,105,88,54,0.5,8.131082842
Kerala,Kannur,Kannur,Banana - Green,2022-04-18,32.0,24.4,74.7,6.8,17.6,292.2,Vegetative stage,127.075,loamy to humid,5.98389318,98,79,50,7.7,8.694939585
Kerala,Kannur,Kannur,Banana - Green,2022-04-19,30.2,25.4,76.1,4.4,21.6,274.0,Vegetative stage,128.525,loamy to humid,5.98389318,111,88,55,9.2,8.598274209
Kerala,Kannur,Kannur,Banana - Green,2022-04-20,33.0,26.4,73.9,0.0,15.8,313.7,Vegetative stage,113.1,loamy to humid,5.98389318,97,74,45,8.7,8.893756294
Kerala,Kannur,Kannur,Banana - Green,2022-04-21,33.5,27.0,76.2,0.1,20.2,312.8,Vegetative stage,113.375,loamy to humid,5.98389318,95,82,48,0.8,8.526109661
Kerala,Kannur,Kannur,Banana - Green,2022-04-22,32.0,26.3,76.2,3.0,18.7,294.4,Vegetative stage,125.175,loamy to humid,5.98389318,89,91,55,8.6,11.44803854
Kerala,Kannur,Kannur,Banana - Green,2022-04-23,31.2,25.0,78.9,2.9,19.1,210.0,Vegetative stage,124.65,loamy to humid,5.98389318,89,85,55,10.1,9.795652174
Kerala,Kannur,Kannur,Banana - Green,2022-04-24,32.4,25.0,74.7,0.1,16.2,254.0,Vegetative stage,114.875,loamy to humid,5.98389318,118,88,51,9.6,8.076658477
Kerala,Kannur,Kannur,Banana - Green,2022-04-25,32.9,27.2,77.6,3.1,18.7,265.3,Vegetative stage,117.075,loamy to humid,5.98389318,101,92,45,2.1,7.151612903
Kerala,Kannur,Kannur,Banana - Green,2022-04-26,33.1,27.2,75.1,0.1,18.7,310.9,Vegetative stage,124.95,loamy to humid,5.98389318,99,92,47,4.6,8.294478528
Kerala,Kannur,Kannur,Banana - Green,2022-04-27,33.0,27.2,74.9,0.0,19.4,313.8,Vegetative stage,123.075,loamy to humid,5.98389318,82,77,46,6.1,8.725974026
Kerala,Kannur,Kannur,Banana - Green,2022-04-28,33.1,26.7,75.3,1.1,16.9,274.0,Vegetative stage,113.425,loamy to humid,5.98389318,90,86,55,5.6,8.860409146
Kerala,Kannur,Kannur,Banana - Green,2022-04-29,33.0,26.2,76.2,3.3,21.6,299.1,Vegetative stage,115.2,loamy to humid,5.98389318,95,88,52,0.2,10.77995301
Kerala,Kannur,Kannur,Banana - Green,2022-04-30,32.5,26.0,77.1,5.0,23.8,268.9,Vegetative stage,112.85,loamy to humid,5.98389318,104,73,46,5.5,9.209677419
Kerala,Kannur,Kannur,Banana - Green,2022-05-01,32.1,26.4,79.5,6.6,23.8,263.0,Vegetative stage,122.55,loamy to humid,5.98389318,102,73,52,7.0,6.580926181
Kerala,Kannur,Kannur,Banana - Green,2022-05-02,33.4,27.3,77.4,0.9,23.8,264.2,Vegetative stage,114.7,loamy to humid,5.98389318,100,74,52,6.5,7.774358974
Kerala,Kannur,Kannur,Banana - Green,2022-05-03,33.2,27.4,74.7,5.0,23.4,273.7,Vegetative stage,113.25,loamy to humid,5.98389318,94,89,48,0.3,7.264224474
Kerala,Kannur,Kannur,Banana - Green,2022-05-04,33.0,26.9,78.0,32.3,20.5,271.0,Vegetative stage,119.675,loamy to humid,5.98389318,99,70,46,6.5,8.131082842
Kerala,Kannur,Kannur,Banana - Green,2022-05-05,33.1,27.0,80.9,11.6,19.8,242.6,Vegetative stage,120.05,loamy to humid,5.98389318,112,87,48,8.0,8.694939585
Kerala,Kannur,Kannur,Banana - Green,2022-05-06,31.7,25.3,78.6,6.4,22.3,300.9,Vegetative stage,113.075,loamy to humid,5.98389318,117,82,45,7.5,8.598274209
Kerala,Kannur,Kannur,Banana - Green,2022-05-07,32.6,26.2,77.1,4.6,24.5,294.4,Vegetative stage,112.4,loamy to humid,5.98389318,96,86,51,0.5,8.893756294
Kerala,Kannur,Kannur,Banana - Green,2022-05-08,32.4,27.4,76.1,0.1,23.4,296.0,Vegetative stage,118.325,loamy to humid,5.98389318,113,85,45,7.5,8.526109661
Kerala,Kannur,Kannur,Banana - Green,2022-05-09,31.1,27.0,80.5,8.5,24.8,169.0,Vegetative stage,117.75,loamy to humid,5.98389318,105,93,46,9.0,11.44803854
Kerala,Kannur,Kannur,Banana - Green,2022-05-10,29.0,26.0,83.1,29.3,21.2,135.2,Vegetative stage,111.425,loamy to humid,5.98389318,85,89,51,8.5,9.795652174
Kerala,Kannur,Kannur,Banana - Green,2022-05-11,32.0,24.0,85.9,14.7,16.2,27.4,Vegetative stage,112.25,loamy to humid,5.98389318,108,94,47,0.8,8.076658477
Kerala,Kannur,Kannur,Banana - Green,2022-05-12,32.0,24.0,88.7,20.8,14.4,71.0,Vegetative stage,120.625,loamy to humid,5.98389318,92,81,52,3.65,7.151612903
Kerala,Kannur,Kannur,Banana - Green,2022-05-13,30.2,23.9,82.9,16.4,19.1,265.2,Vegetative stage,122.05,loamy to humid,5.98389318,110,71,54,5.15,8.294478528
Kerala,Kannur,Kannur,Banana - Green,2022-05-14,30.0,24.4,87.0,22.6,12.2,215.3,Vegetative stage,118.1,loamy to humid,5.98389318,82,75,55,4.65,8.725974026
Kerala,Kannur,Kannur,Banana - Green,2022-05-15,29.0,24.0,85.7,8.1,12.6,117.0,Vegetative stage,123.5,loamy to humid,5.98389318,117,81,53,0.1,8.860409146
Kerala,Kannur,Kannur,Banana - Green,2022-05-16,29.0,23.9,90.1,27.7,13.3,121.8,Vegetative stage,140.0,loamy to humid,5.98389318,91,94,46,4.65,10.77995301
Kerala,Kannur,Kannur,Banana - Green,2022-05-17,30.2,24.6,92.2,52.3,19.8,30.7,Vegetative stage,148.6,loamy to humid,5.98389318,105,95,50,6.15,9.209677419
Kerala,Kannur,Kannur,Banana - Green,2022-05-18,27.0,23.9,93.7,31.8,14.4,45.9,Vegetative stage,141.65,loamy to humid,5.98389318,108,92,53,5.65,6.580926181
Kerala,Kannur,Kannur,Banana - Green,2022-05-19,27.0,24.4,92.4,57.4,27.4,13.0,Vegetative stage,144.1,loamy to humid,5.98389318,86,76,54,0.2,7.774358974
Kerala,Kannur,Kannur,Banana - Green,2022-05-20,30.0,24.3,84.0,13.5,14.0,289.3,Vegetative stage,151.25,loamy to humid,5.98389318,80,77,49,5.0,7.264224474
Kerala,Kannur,Kannur,Banana - Green,2022-05-21,31.0,25.6,82.3,12.6,10.8,290.0,Vegetative stage,150.4,loamy to humid,5.98389318,93,94,53,6.5,8.131082842
Kerala,Kannur,Kannur,Banana - Green,2022-05-22,30.0,25.8,89.2,9.3,7.6,50.4,Vegetative stage,144.85,loamy to humid,5.98389318,90,92,55,6.0,8.694939585
Kerala,Kannur,Kannur,Banana - Green,2022-05-23,30.0,25.0,83.5,2.0,13.0,300.2,Vegetative stage,141.975,loamy to humid,5.98389318,108,89,53,0.3,8.598274209
Kerala,Kannur,Kannur,Banana - Green,2022-05-24,29.4,24.9,84.4,5.6,16.2,298.2,Vegetative stage,141.6,loamy to humid,5.98389318,108,88,55,5.15,8.893756294
Kerala,Kannur,Kannur,Banana - Green,2022-05-25,30.6,26.0,83.2,0.9,17.3,276.7,Vegetative stage,142.15,loamy to humid,5.98389318,105,77,52,6.95,8.526109661
Kerala,Kannur,Kannur,Banana - Green,2022-05-26,31.0,25.9,82.0,12.2,11.2,277.1,Vegetative stage,140.15,loamy to humid,5.98389318,118,88,52,6.15,11.44803854
Kerala,Kannur,Kannur,Banana - Green,2022-05-27,31.1,24.9,79.8,2.3,14.4,294.5,Vegetative stage,135.525,loamy to humid,5.98389318,101,87,54,0.3,9.795652174
Kerala,Kannur,Kannur,Banana - Green,2022-05-28,30.2,25.4,78.0,0.7,14.4,306.1,Vegetative stage,133.775,loamy to humid,5.98389318,95,75,50,17.0,8.076658477
Kerala,Kannur,Kannur,Banana - Green,2022-05-29,30.0,25.3,75.3,1.7,15.1,308.6,Vegetative stage,134.15,loamy to humid,5.98389318,106,85,53,18.5,7.151612903
Kerala,Kannur,Kannur,Banana - Green,2022-05-30,31.0,25.4,77.9,10.7,13.3,304.5,Vegetative stage,135.225,loamy to humid,5.98389318,86,95,49,18.0,8.294478528
Kerala,Kannur,Kannur,Banana - Green,2022-05-31,31.0,25.4,81.8,9.5,13.3,246.0,Vegetative stage,132.95,loamy to humid,5.98389318,83,79,55,9.0,8.725974026
Kerala,Kannur,Kannur,Banana - Green,2022-06-01,31.0,24.0,77.9,4.6,11.2,288.6,Vegetative stage,131.525,loamy to humid,5.98389318,85,95,47,18.0,8.860409146
Kerala,Kannur,Kannur,Banana - Green,2022-06-02,30.2,24.4,77.9,2.6,13.3,282.0,Vegetative stage,130.8,loamy to humid,5.98389318,109,79,45,19.5,10.77995301
Kerala,Kannur,Kannur,Banana - Green,2022-06-03,30.7,25.9,80.8,6.7,15.5,279.0,Vegetative stage,132.55,loamy to humid,5.98389318,100,76,45,19.0,9.209677419
Kerala,Kannur,Kannur,Banana - Green,2022-06-04,30.4,26.3,79.3,0.7,13.3,289.1,Vegetative stage,131.25,loamy to humid,5.98389318,117,86,48,10.0,6.580926181
Kerala,Kannur,Kannur,Banana - Green,2022-06-05,31.0,27.2,79.8,4.3,14.4,279.6,Vegetative stage,128.4,loamy to humid,5.98389318,114,94,53,19.0,7.774358974
Kerala,Kannur,Kannur,Banana - Green,2022-06-06,32.0,25.9,81.8,7.7,13.0,213.0,Vegetative stage,127.475,loamy to humid,5.98389318,110,78,50,20.5,7.264224474
Kerala,Kannur,Kannur,Banana - Green,2022-06-07,30.0,26.0,82.8,13.0,13.3,134.3,Vegetative stage,128.45,loamy to humid,5.98389318,94,70,48,20.0,8.131082842
Kerala,Kannur,Kannur,Banana - Green,2022-06-08,31.6,25.6,82.1,10.9,17.3,282.1,Vegetative stage,129.55,loamy to humid,5.98389318,80,71,47,11.0,8.694939585
Kerala,Kannur,Kannur,Banana - Green,2022-06-09,31.7,26.0,78.9,4.7,16.2,304.3,Vegetative stage,127.25,loamy to humid,5.98389318,114,79,51,20.0,8.598274209
Kerala,Kannur,Kannur,Banana - Green,2022-06-10,28.4,26.0,80.2,6.4,13.0,274.4,Vegetative stage,124.975,loamy to humid,5.98389318,88,78,45,21.5,8.893756294
Kerala,Kannur,Kannur,Banana - Green,2022-06-11,30.8,23.7,77.0,4.5,11.9,282.5,Vegetative stage,128.825,loamy to humid,5.98389318,112,73,48,21.0,8.526109661
Kerala,Kannur,Kannur,Banana - Green,2022-06-12,30.0,25.2,81.1,8.0,9.4,58.5,Vegetative stage,132.75,loamy to humid,5.98389318,117,76,47,12.0,11.44803854
Kerala,Kannur,Kannur,Banana - Green,2022-06-13,31.1,24.4,78.4,5.9,12.2,287.6,Vegetative stage,131.575,loamy to humid,5.98389318,111,87,48,15.5,9.795652174
Kerala,Kannur,Kannur,Banana - Green,2022-06-14,31.2,26.0,78.1,2.9,14.8,270.6,Vegetative stage,126.55,loamy to humid,5.98389318,89,83,47,17.0,8.076658477
Kerala,Kannur,Kannur,Banana - Green,2022-06-15,31.0,25.2,80.5,8.3,13.3,236.1,Vegetative stage,126.175,loamy to humid,5.98389318,93,91,47,16.5,7.151612903
Kerala,Kannur,Kannur,Banana - Green,2022-06-16,31.0,24.2,80.9,10.3,19.1,257.8,Vegetative stage,128.475,loamy to humid,5.98389318,92,81,52,7.5,8.294478528
Kerala,Kannur,Kannur,Banana - Green,2022-06-17,30.4,25.3,82.5,13.0,15.5,217.5,Vegetative stage,128.575,loamy to humid,5.98389318,105,74,45,16.5,8.725974026
Kerala,Kannur,Kannur,Banana - Green,2022-06-18,30.1,25.0,83.3,6.1,13.3,201.3,Shooting stage,125.325,loamy to humid,5.98389318,102,71,48,18.0,8.860409146
Kerala,Kannur,Kannur,Banana - Green,2022-06-19,31.0,25.3,81.9,10.0,15.5,264.9,Shooting stage,123.725,loamy to humid,5.98389318,94,91,51,17.5,10.77995301
Kerala,Kannur,Kannur,Banana - Green,2022-06-20,31.0,25.9,81.0,7.2,13.7,245.3,Shooting stage,124.9,loamy to humid,5.98389318,116,71,47,8.5,9.209677419
Kerala,Kannur,Kannur,Banana - Green,2022-06-21,32.0,25.0,84.0,21.0,11.9,150.1,Shooting stage,125.775,loamy to humid,5.98389318,117,79,49,17.5,6.580926181
Kerala,Kannur,Kannur,Banana - Green,2022-06-22,31.0,24.7,84.2,15.0,9.7,158.8,Shooting stage,123.125,loamy to humid,5.98389318,119,72,55,19.0,7.774358974
Kerala,Kannur,Kannur,Banana - Green,2022-06-23,31.2,25.9,82.6,12.5,13.3,227.3,Shooting stage,121.475,loamy to humid,5.98389318,99,73,53,18.5,7.264224474
Kerala,Kannur,Kannur,Banana - Green,2022-06-24,31.1,24.8,83.4,13.5,10.1,174.5,Shooting stage,122.35,loamy to humid,5.98389318,91,84,52,9.5,8.131082842
Kerala,Kannur,Kannur,Banana - Green,2022-06-25,31.0,24.9,86.6,25.3,12.6,66.4,Shooting stage,129.375,loamy to humid,5.98389318,80,90,47,18.5,8.694939585
Kerala,Kannur,Kannur,Banana - Green,2022-06-26,32.0,25.6,84.0,30.6,16.9,254.2,Shooting stage,129.25,loamy to humid,5.98389318,101,70,48,20.0,8.598274209
Kerala,Kannur,Kannur,Banana - Green,2022-06-27,31.3,26.3,81.2,29.8,17.3,271.6,Shooting stage,124.0,loamy to humid,5.98389318,108,89,53,19.5,8.893756294
Kerala,Kannur,Kannur,Banana - Green,2022-06-28,30.0,25.0,83.4,29.1,13.7,235.2,Shooting stage,123.125,loamy to humid,5.98389318,100,80,52,10.5,8.526109661
Kerala,Kannur,Kannur,Banana - Green,2022-06-29,31.0,24.4,90.9,28.9,17.3,26.3,Shooting stage,125.325,loamy to humid,5.98389318,109,91,53,13.5,11.44803854
Kerala,Kannur,Kannur,Banana - Green,2022-06-30,27.0,24.0,91.9,28.8,11.9,34.8,Shooting stage,124.55,loamy to humid,5.98389318,82,78,46,15.0,9.795652174
Kerala,Kannur,Kannur,Banana - Green,2022-07-01,31.0,24.9,89.7,21.3,24.1,105.3,Shooting stage,122.0,loamy to humid,5.98389318,106,70,55,14.5,8.076658477
Kerala,Kannur,Kannur,Banana - Green,2022-07-02,30.3,25.0,87.1,19.9,18.7,249.0,Shooting stage,122.725,loamy to humid,5.98389318,90,86,52,5.5,7.151612903
Kerala,Kannur,Kannur,Banana - Green,2022-07-03,29.3,23.4,86.7,30.7,19.1,36.5,Shooting stage,124.325,loamy to humid,5.98389318,83,95,50,14.5,8.294478528
Kerala,Kannur,Kannur,Banana - Green,2022-07-04,31.1,24.0,91.9,63.4,24.5,11.7,Shooting stage,125.275,loamy to humid,5.98389318,119,90,48,16.0,8.725974026
Kerala,Kannur,Kannur,Banana - Green,2022-07-05,29.4,23.9,92.4,71.7,29.2,14.2,Shooting stage,127.75,loamy to humid,5.98389318,107,72,45,15.5,8.860409146
Kerala,Kannur,Kannur,Banana - Green,2022-07-06,30.0,23.3,92.1,66.5,15.5,13.7,Shooting stage,129.15,loamy to humid,5.98389318,116,81,55,6.5,10.77995301
Kerala,Kannur,Kannur,Banana - Green,2022-07-07,30.0,23.7,91.6,30.3,17.3,18.1,Shooting stage,126.625,loamy to humid,5.98389318,101,75,50,15.5,9.209677419
Kerala,Kannur,Kannur,Banana - Green,2022-07-08,31.8,24.2,91.2,21.7,20.5,89.0,Shooting stage,124.375,loamy to humid,5.98389318,93,81,50,17.0,6.580926181
Kerala,Kannur,Kannur,Banana - Green,2022-07-09,30.0,24.2,92.3,64.6,21.6,12.5,Shooting stage,126.1,loamy to humid,5.98389318,95,75,45,16.5,7.774358974
Kerala,Kannur,Kannur,Banana - Green,2022-07-10,28.0,24.9,87.4,51.9,23.8,155.7,Shooting stage,127.325,loamy to humid,5.98389318,107,71,55,7.5,7.264224474
Kerala,Kannur,Kannur,Banana - Green,2022-07-11,29.6,23.9,88.0,53.8,22.0,207.8,Shooting stage,127.675,loamy to humid,5.98389318,83,94,47,16.5,8.131082842
Kerala,Kannur,Kannur,Banana - Green,2022-07-12,30.0,25.2,86.8,41.4,20.9,201.0,Shooting stage,125.325,loamy to humid,5.98389318,102,73,54,18.0,8.694939585
Kerala,Kannur,Kannur,Banana - Green,2022-07-13,30.0,24.5,85.8,51.2,25.2,209.1,Shooting stage,128.775,loamy to humid,5.98389318,86,79,45,17.5,8.598274209
Kerala,Kannur,Kannur,Banana - Green,2022-07-14,29.0,25.5,83.6,40.0,24.8,277.8,Shooting stage,134.8,loamy to humid,5.98389318,117,86,53,8.5,8.893756294
Kerala,Kannur,Kannur,Banana - Green,2022-07-15,30.0,24.9,82.1,36.2,20.5,241.4,Shooting stage,139.325,loamy to humid,5.98389318,111,79,53,11.0,8.526109661
Kerala,Kannur,Kannur,Banana - Green,2022-07-16,30.3,25.2,85.2,32.5,18.4,197.5,Shooting stage,135.375,loamy to humid,5.98389318,95,74,50,12.5,11.44803854
Kerala,Kannur,Kannur,Banana - Green,2022-07-17,30.0,24.2,85.7,19.5,14.0,219.0,Shooting stage,132.575,loamy to humid,5.98389318,91,75,55,12.0,9.795652174
Kerala,Kannur,Kannur,Banana - Green,2022-07-18,31.0,24.4,84.7,11.5,15.5,204.8,Shooting stage,134.325,loamy to humid,5.98389318,93,83,46,3.0,8.076658477
Kerala,Kannur,Kannur,Banana - Green,2022-07-19,30.0,23.4,85.6,6.1,18.0,269.3,Shooting stage,134.95,loamy to humid,5.98389318,92,85,51,12.0,7.151612903
Kerala,Kannur,Kannur,Banana - Green,2022-07-20,29.6,25.0,84.9,8.7,22.7,269.3,Shooting stage,131.775,loamy to humid,5.98389318,104,80,54,13.5,8.294478528
Kerala,Kannur,Kannur,Banana - Green,2022-07-21,29.8,25.3,81.7,1.7,24.1,271.2,Shooting stage,129.0,loamy to humid,5.98389318,103,72,51,13.0,8.725974026
Kerala,Kannur,Kannur,Banana - Green,2022-07-22,28.0,25.4,83.9,4.0,22.7,215.3,Shooting stage,129.125,loamy to humid,5.98389318,92,75,45,4.0,8.860409146
Kerala,Kannur,Kannur,Banana - Green,2022-07-23,29.2,25.0,83.8,4.2,16.6,255.8,Shooting stage,129.5,loamy to humid,5.98389318,93,85,49,13.0,10.77995301
Kerala,Kannur,Kannur,Banana - Green,2022-07-24,30.1,23.9,81.3,3.4,19.4,267.6,Shooting stage,127.7,loamy to humid,5.98389318,120,87,52,14.5,9.209677419
Kerala,Kannur,Kannur,Banana - Green,2022-07-25,31.0,25.0,79.3,0.2,20.9,282.5,Shooting stage,125.65,loamy to humid,5.98389318,108,72,46,14.0,6.580926181
Kerala,Kannur,Kannur,Banana - Green,2022-07-26,30.8,25.0,79.5,1.6,23.4,271.5,Shooting stage,125.35,loamy to humid,5.98389318,105,88,54,5.0,7.774358974
Kerala,Kannur,Kannur,Banana - Green,2022-07-27,31.1,24.8,82.1,9.1,22.3,256.3,Shooting stage,125.475,loamy to humid,5.98389318,98,79,50,14.0,7.264224474
Kerala,Kannur,Kannur,Banana - Green,2022-07-28,29.8,24.0,84.0,1.7,14.8,252.1,Shooting stage,125.825,loamy to humid,5.98389318,111,88,55,15.5,8.131082842
Kerala,Kannur,Kannur,Banana - Green,2022-07-29,30.6,24.9,84.5,4.3,13.7,248.5,Shooting stage,125.35,loamy to humid,5.98389318,97,74,45,15.0,8.694939585
Kerala,Kannur,Kannur,Banana - Green,2022-07-30,30.5,25.9,82.7,8.6,18.7,264.4,Shooting stage,125.025,loamy to humid,5.98389318,95,82,48,6.0,8.598274209
Kerala,Kannur,Kannur,Banana - Green,2022-07-31,30.6,24.9,86.3,18.9,19.4,228.3,Shooting stage,125.525,loamy to humid,5.98389318,89,91,55,13.0,8.893756294
Kerala,Kannur,Kannur,Banana - Green,2022-08-01,26.0,24.4,88.8,33.6,23.8,230.5,Shooting stage,129.625,loamy to humid,5.98389318,89,85,55,14.5,8.526109661
Kerala,Kannur,Kannur,Banana - Green,2022-08-02,27.0,23.5,92.6,53.8,22.7,117.0,Shooting stage,141.075,loamy to humid,5.98389318,118,88,51,14.0,11.44803854
Kerala,Kannur,Kannur,Banana - Green,2022-08-03,28.0,23.5,91.2,69.0,25.9,120.8,Shooting stage,152.15,loamy to humid,5.98389318,101,92,45,5.0,9.795652174
Kerala,Kannur,Kannur,Banana - Green,2022-08-04,28.0,24.0,91.9,80.0,31.3,132.8,Shooting stage,164.55,loamy to humid,5.98389318,99,92,47,14.0,8.076658477
Kerala,Kannur,Kannur,Banana - Green,2022-08-05,29.6,24.3,92.0,72.4,28.8,13.3,Shooting stage,159.4,loamy to humid,5.98389318,82,77,46,15.5,7.151612903
Kerala,Kannur,Kannur,Banana - Green,2022-08-06,29.0,24.3,88.6,45.1,17.6,61.7,Shooting stage,150.55,loamy to humid,5.98389318,90,86,55,15.0,8.294478528
Kerala,Kannur,Kannur,Banana - Green,2022-08-07,29.4,25.0,88.8,44.8,19.4,224.8,Shooting stage,148.325,loamy to humid,5.98389318,95,88,52,6.0,8.725974026
Kerala,Kannur,Kannur,Banana - Green,2022-08-08,29.0,25.5,86.7,60.4,25.9,231.4,Shooting stage,152.45,loamy to humid,5.98389318,104,73,46,15.0,8.860409146
Kerala,Kannur,Kannur,Banana - Green,2022-08-09,30.0,25.5,85.6,27.6,22.3,255.8,Shooting stage,151.025,loamy to humid,5.98389318,102,73,52,16.5,10.77995301
Kerala,Kannur,Kannur,Banana - Green,2022-08-10,30.0,25.5,84.1,21.8,19.1,287.5,Shooting stage,144.85,loamy to humid,5.98389318,100,74,52,16.0,9.209677419
Kerala,Kannur,Kannur,Banana - Green,2022-08-11,31.0,25.1,84.9,34.9,16.6,252.3,Shooting stage,140.7,loamy to humid,5.98389318,94,89,48,7.0,6.580926181
Kerala,Kannur,Kannur,Banana - Green,2022-08-12,31.0,25.9,82.6,17.0,15.8,294.6,Shooting stage,141.1,loamy to humid,5.98389318,99,70,46,16.0,7.774358974
Kerala,Kannur,Kannur,Banana - Green,2022-08-13,30.0,25.2,76.3,1.8,14.8,295.7,Shooting stage,139.475,loamy to humid,5.98389318,112,87,48,17.5,7.264224474
Kerala,Kannur,Kannur,Banana - Green,2022-08-14,31.0,23.7,77.2,0.3,16.6,238.6,Shooting stage,135.525,loamy to humid,5.98389318,117,82,45,17.0,8.131082842
